cliente_id,nombre,email,telefono,edad,genero,ciudad,categoria_producto,monto_compra,salario_mensual,score_satisfaccion,metodo_pago,fecha_registro,fecha_ultima_compra,estado_cliente,num_compras,region
2451,Laura Sánchez,usuario2451@hotmail.com,3152274222,51,Femenino,  Cartagena  ,deportes,123230.91,2917901.16,9.5,PSE,11-01-2020,01 Jun 2023,Cancelado,31.0,
2452,María Ramírez,usuario2452@outlook.com,3017503446,35,m,Barranquilla,Ropa,380623.55,4646425.91,3.9,PSE,16-08-2021,,Inactivo,2.0,Occidente
2453,Juan Ramírez,usuario2453@yahoo.com,3006442457,34,Femenino,Bucaramanga,Electrónica,249320.88,3628096.38,5.0,Efectivo,,2020/10/18,activo,20.0,Centro
2454,Sandra López,usuario2454@empresa.co,3105217865,54,M,Pereira,Tecnología,371666.61,2503862.05,7.9,Efectivo,2022-09-13,19/08/2020,activo,37.0,Oriente
2455,Sandra Flores,,3009462844,59,,medellin,Electrónica,100239.12,1061297.0,2.2,TARJETA CREDITO,2023/01/07,07-12-2020,ACTIVO,35.0,Centro
2456,Sandra Martínez,usuario2456@empresa.co,3006816392,55,MASCULINO,Pereira,Tecnología,163959.71,4613224.69,8.1,Tarjeta Débito,18-03-2022,2024-02-26,inactivo,28.0,
2457,Ana Flores,usuario2457@gmail.com,3123720022,71,FEMENINO,Bogotá,Alimentos,40816.59,2710695.46,2.1,tarjeta débito,18/04/2021,10-29-2021,activo,39.0,Norte
2458,Paola Rodríguez,usuario2458@outlook.com,3007822759,150,m,Cúcuta,Alimentos,439157.9,4005048.26,7.0,tarjeta débito,03-10-2020,02-05-2022,pendiente,50.0,
2459,Luis Rodríguez,usuario2459@hotmail.com,3157287635,32,F,Cartagena,electronica,83452.99,1712158.83,6.0,Tarjeta Débito,2023-05-09,05-03-2023,ACTIVO,5.0,
2460,Natalia Sánchez,usuario2460@gmail.com,3204724496,40,MASCULINO,Cartagena,deportes,44264.02,3808435.22,,tarjeta débito,28/11/2022,,activo,46.0,Sur
2461,Sergio Martínez,usuario2461@outlook.com,3015609494,40,FEMENINO,  Cartagena  ,Ropa,191286.36,1966775.0,5.7,Tarjeta Crédito,2024/10/20,2020/10/27,Cancelado,8.0,Centro
2462,Jorge Pérez,usuario2462@gmail.com,,48,F,Pereira,ROPA,319041.65,1800589.63,,Tarjeta Crédito,01-01-2024,14 Oct 2020,Pendiente,33.0,Oriente
2463,Jorge González,usuario2463@gmail.com,3209733236,18,Masculino,Cúcuta,Hogar,123636.93,2105113.42,1.2,PSE,2021/07/27,05/05/2023,Inactivo,28.0,Occidente
2464,María López,usuario2464@gmail.com,3101275631,26,Femenino,Manizales,Hogar,77233.14,4304221.66,,efectivo,14 Aug 2023,2023/04/17,inactivo,16.0,Oriente
2465,Miguel Pérez,usuario2465@empresa.co,3115942403,32,Female,Santa Marta,Deportes,767677.09,2839417.53,1.9,TARJETA CREDITO,04-02-2024,08-22-2020,Activo,36.0,
2466,Andrés Ramírez,usuario2466@outlook.com,3125076434,desconocido,Male,Cúcuta,electronica,11223.18,4130226.1,8.8,,25 Jan 2022,03-04-2022,activo,7.0,Sur
2467,Jorge Ramírez,usuario2467@empresa.co,3007829709,27,Male,Bucaramanga,Hogar,1266954.37,4348846.67,3.2,Nequi,30/12/2021,19/05/2020,Cancelado,8.0,Centro
2468,Pedro García,usuario2468@hotmail.com,3013441226,41,Female,CALI,Deportes,353681.74,5858808.49,,tarjeta débito,2022-02-20,12-24-2023,Pendiente,41.0,Occidente
2469,Ana Flores,usuario2469@empresa.co,3203228518,70,F,Bucaramanga,Alimentos,30226.71,1795955.39,7.8,Tarjeta Crédito,26-08-2024,2021/09/10,activo,33.0,Occidente
2470,Diana Rivera,usuario2470@hotmail.com,3106171319,32,Femenino,Bogotá,Tecnología,37770.05,0.0,5.6,Tarjeta Débito,25-10-2022,02-07-2021,ACTIVO,,Sur
2471,Paola Ramírez,usuario2471@outlook.com,3003352403,39,Female,Bogotá,Ropa,217106.21,3747470.82,9.4,TARJETA CREDITO,2021/04/26,27-10-2022,Pendiente,20.0,Oriente
2472,Laura Ramírez,usuario2472@yahoo.com,3014535591,48,,Cartagena,Electrónica,316828.59,2567406.24,5.2,tarjeta débito,24-06-2020,10-02-2023,inactivo,17.0,Oriente
2473,Diana García,usuario2473@gmail.com,3118096428,48,Female,  Cartagena  ,electronica,68053.06,4341634.01,5.1,PSE,,19-10-2022,activo,36.0,Occidente
2474,Jorge López,usuario2474@empresa.co,3204472830,28,FEMENINO,barranquilla,electronica,509427.35,3827253.85,6.7,TARJETA CREDITO,12-24-2022,07-08-2021,Activo,10.0,Oriente
2475,Pedro Martínez,usuario2475@yahoo.com,3013066074,44,Female,Manizales,HOGAR,56273.67,4124109.12,2.6,efectivo,07/06/2020,19 Apr 2020,ACTIVO,,
2476,,usuario2476@hotmail.com,3116483589,,MASCULINO,Cúcuta,deportes,510371.34,2272005.2,7.1,Efectivo,11-10-2023,06-10-2021,activo,38.0,Sur
2477,Laura González,usuario2477@yahoo.com,3007517605,,Male,Pereira,Ropa,85249.28,2015141.56,3.0,tarjeta débito,19/02/2021,11 Jul 2020,Cancelado,36.0,Sur
2478,María Flores,usuario2478@hotmail.com,3019588990,28,Male,barranquilla,Ropa,198674.08,6653649.99,7.8,PSE,2024-10-29,06-07-2022,ACTIVO,46.0,Norte
2479,Andrés Martínez,usuario2479@gmail.com,3102058006,50,FEMENINO,Cali,deportes,193669.02,4276583.16,9.2,PSE,01-03-2021,19 May 2020,Inactivo,40.0,Occidente
2480,Laura Martínez,usuario2480@gmail.com,3129506659,,Male,Pereira,HOGAR,4035435.0,1955205.48,9.7,Tarjeta Crédito,14 Oct 2024,02 Jun 2023,ACTIVO,19.0,Occidente
2481,Luis López,usuario2481@outlook.com,3154959946,21,Female,Cali,Hogar,111604.42,4919394.89,3.0,Nequi,24-10-2020,,Activo,18.0,Norte
2482,Pedro García,usuario2482@empresa.co,3121506595,29,Female,Bucaramanga,Ropa,620850.61,4838995.98,8.0,Efectivo,2024/12/02,08 Aug 2023,Inactivo,28.0,Sur
2483,Luis Rodríguez,usuario2483@gmail.com,3011141106,43,FEMENINO,Manizales,Electrónica,57922.36,3795396.13,1.9,tarjeta débito,30/12/2024,24 Feb 2022,Inactivo,5.0,Oriente
2484,Carlos Rivera,usuario2484@gmail.com,3111485587,54,Masculino,Santa Marta,Hogar,7278.24,2567972.82,6.6,Nequi,10-04-2023,02 Jul 2023,Cancelado,12.0,Oriente
2485,Pedro Flores,usuario2485hotmail.com,3107302397,74,m,Cúcuta,Electrónica,356633.42,3574262.79,5.0,,30 Jul 2023,25-05-2021,Pendiente,29.0,Centro
2486,Pedro González,usuario2486@gmail.com,3101387190,60,Femenino,Manizales,Tecnología,31412.84,3338475.43,9.1,Efectivo,2020-12-21,24/08/2022,pendiente,7.0,Oriente
2487,Ana Ramírez,usuario2487@empresa.co,3012833784,23,FEMENINO,Pereira,electronica,317759.09,5220747.12,4.6,Efectivo,19/05/2020,08/12/2020,Pendiente,41.0,Occidente
2488,,usuario2488@hotmail.com,3126668452,56,Masculino,Medellín,Alimentos,44971.52,3775684.64,3.9,TARJETA CREDITO,2020-08-16,23 Apr 2022,Pendiente,6.0,Occidente
2489,Natalia Pérez,,3018849848,73,m,BOGOTA,alimentos,190851.86,0.0,3.9,pse,15/07/2022,2023/06/15,ACTIVO,29.0,
2490,María González,,3014658488,32,,Pereira,Electrónica,599389.24,4804281.59,5.4,PSE,20-04-2021,,Inactivo,48.0,Centro
2491,Andrés Rodríguez,usuario2491@hotmail.com,3155325007,56,Femenino,BOGOTA,Hogar,250278.55,3442431.42,6.1,Tarjeta Débito,07/06/2020,11 Aug 2023,Pendiente,8.0,Centro
2492,Pedro Rodríguez,usuario2492@empresa.co,3126286588,55,MASCULINO,Santa Marta,Deportes,293972.32,2521521.39,1.2,TARJETA CREDITO,26/10/2023,2024-01-08,ACTIVO,16.0,Norte
2493,Sandra López,usuario2493@empresa.co,3155093900,29,FEMENINO,Cali,Deportes,198191.39,3858263.27,2.7,Tarjeta Débito,2023-05-16,23/06/2022,Inactivo,44.0,Occidente
2494,Luis Torres,usuario2494@yahoo.com,3204242145,50,f,Cúcuta,Ropa,481016.5,4028174.1,1.0,Efectivo,26/06/2024,2023-04-01,pendiente,42.0,
2495,Paola Flores,usuario2495@hotmail.com,3155459681,64,Masculino,Pereira,HOGAR,232816.42,5051594.25,9.7,Tarjeta Débito,2024/12/14,2023-05-03,Pendiente,50.0,Centro
2496,Pedro Rodríguez,usuario2496@outlook.com,3155156500,47,Femenino,Santa Marta,Tecnología,162229.08,3401984.4,1.4,Tarjeta Crédito,12-06-2020,07-02-2021,Cancelado,39.0,Oriente
2497,,usuario2497@yahoo.com,3016493207,22,f,Cúcuta,Deportes,63720.92,,9.0,Tarjeta Débito,2020-07-25,2023/04/07,Cancelado,48.0,Occidente
2498,Carlos Ramírez,usuario2498@gmail.com,3119827968,42,MASCULINO,barranquilla,Deportes,482517.76,3699112.06,8.2,PSE,09-22-2023,2021/06/07,ACTIVO,46.0,Norte
2499,Laura Ramírez,usuario2499@yahoo.com,3206099871,19,Femenino,  Cartagena  ,Electrónica,,4924976.76,4.4,Efectivo,17-07-2022,03/01/2020,pendiente,15.0,Oriente
2500,Andrés González,usuario2500@gmail.com,3159682775,73,FEMENINO,BOGOTA,Deportes,345859.18,5261649.21,4.5,,08/10/2023,2020-07-22,activo,44.0,Sur
2501,María González,usuario2501@yahoo.com,3016434739,61,F,medellin,Hogar,371862.82,,3.2,Efectivo,07/11/2021,,Pendiente,4.0,
2502,María González,usuario2502@yahoo.com,3112500301,27,M,Santa Marta,HOGAR,558072.27,3163598.69,3.5,pse,2024-05-12,20 Jun 2021,activo,16.0,Norte
2503,Paola Rivera,usuario2503@hotmail.com,3018941293,29,,CALI,Electrónica,,4171827.01,1.4,TARJETA CREDITO,13 Aug 2022,02-05-2022,pendiente,40.0,Occidente
2504,Jorge López,usuario2504@yahoo.com,3007604426,57,,Medellín,alimentos,88512.41,2841871.0,2.3,Tarjeta Crédito,2022-05-21,20 May 2022,Inactivo,7.0,Occidente
2505,Natalia López,usuario2505@gmail.com,3206188432,74,Male,Cúcuta,electronica,216553.14,2666557.92,9.3,Tarjeta Débito,10-12-2020,26/01/2021,ACTIVO,5.0,Oriente
2506,Carlos Ramírez,usuario2506@hotmail.com,3157822631,50,,  Cartagena  ,electronica,1674121.83,,6.0,Efectivo,11/07/2021,26-12-2022,Inactivo,33.0,Sur
2507,Luis Sánchez,usuario2507@empresa.co,3207322292,23,Female,Cali,Deportes,67940.31,3176961.01,9.1,pse,07-06-2023,2023/05/30,inactivo,29.0,Occidente
2508,Natalia Torres,usuario2508@yahoo.com,3017681725,26,FEMENINO,Santa Marta,Electrónica,,1629881.2,,pse,29-01-2020,,Inactivo,47.0,Norte
2509,Pedro López,usuario2509@yahoo.com,3126984499,52,Femenino,Medellín,electronica,20751.75,3855517.82,6.7,efectivo,04-07-2021,13/10/2024,pendiente,33.0,Occidente
2510,Jorge Rodríguez,usuario2510@hotmail.com,3003473507,75,Femenino,Bogotá,Tecnología,137777.76,3929260.65,2.8,pse,2024/06/08,11-30-2022,Inactivo,1.0,Oriente
2511,Jorge González,usuario2511@yahoo.com,3002599071,61,f,Santa Marta,Tecnología,1050508.31,4450590.98,6.5,PSE,02-02-2021,09-27-2020,activo,10.0,Sur
2512,Natalia Ramírez,usuario2512@empresa.co,3154418814,51,MASCULINO,Manizales,electronica,117680.93,4118958.96,6.5,Efectivo,28/01/2022,11-11-2024,Cancelado,6.0,Occidente
2513,Ana Rivera,usuario2513@hotmail.com,3114797998,73,F,barranquilla,Tecnología,351704.05,0.0,3.4,TARJETA CREDITO,02 Jan 2024,08/05/2023,pendiente,27.0,Centro
2514,Natalia Flores,usuario2514@yahoo.com,3209334926,,Femenino,Medellín,Tecnología,243836.79,1995510.02,8.5,efectivo,2023-11-17,2020-08-17,Activo,27.0,Norte
2515,Sandra García,usuario2515@gmail.com,,32,,Manizales,electronica,46296.37,3571369.64,2.6,TARJETA CREDITO,10 Aug 2023,06 May 2023,ACTIVO,10.0,Norte
2516,Paola Sánchez,usuario2516@hotmail.com,3156376900,48,,BOGOTA,HOGAR,365777.19,2947080.83,8.3,PSE,30/01/2024,2022-08-27,Pendiente,10.0,Oriente
2517,Laura García,usuario2517@hotmail.com,3107870925,42,M,Pereira,ROPA,,3923404.78,7.1,PSE,06-05-2020,07-05-2020,Cancelado,33.0,Norte
2518,Andrés García,usuario2518@yahoo.com,3006608736,69,Male,BOGOTA,Deportes,144212.81,2936975.19,2.3,efectivo,21/12/2022,10 Apr 2020,Activo,1.0,Occidente
2519,Carlos González,usuario2519@outlook.com,3005668940,66,f,Santa Marta,Deportes,376957.09,3688829.94,2.9,PSE,2023-10-19,14/07/2022,ACTIVO,36.0,Centro
2520,Paola Rodríguez,usuario2520@hotmail.com,3018013919,54,Masculino,Cali,electronica,395616.81,3616357.65,7.9,TARJETA CREDITO,2023/08/02,17 Dec 2024,inactivo,45.0,Oriente
2521,Diana García,usuario2521@hotmail.com,000,26,m,  Cartagena  ,Alimentos,6536.52,5222538.52,5.1,pse,02-02-2024,07-09-2021,Cancelado,,Norte
2522,Natalia Torres,,3126115313,67,FEMENINO,Medellín,ROPA,,,2.0,efectivo,15 Nov 2021,2024/04/11,inactivo,46.0,Centro
2523,,usuario2523@outlook.com,3153854300,72,F,Bucaramanga,Deportes,80900.93,3554115.15,3.2,PSE,02/05/2021,2020/02/20,Pendiente,,
2524,Sandra Rivera,usuario2524@hotmail.com,3109635368,56,Female,Pereira,ROPA,446978.46,3849044.94,6.4,Efectivo,2024/06/22,22/10/2024,inactivo,45.0,Norte
2525,Ana Gómez,usuario2525@gmail.com,,44,f,barranquilla,electronica,322399.69,4893459.95,4.0,Tarjeta Débito,20/08/2020,16-03-2024,ACTIVO,45.0,Occidente
2526,Miguel Ramírez,usuario2526@hotmail.com,3001154031,18,Femenino,barranquilla,Electrónica,98587.4,5486159.27,8.6,Nequi,21/07/2022,23 Jan 2020,ACTIVO,11.0,Occidente
2527,Ana Ramírez,usuario2527@hotmail.com,3153036294,68,f,Bucaramanga,alimentos,,3566957.73,1.3,Tarjeta Crédito,2021/02/20,22 Mar 2022,ACTIVO,5.0,Centro
2528,Luis Flores,usuario2528@outlook.com,3101582815,,Femenino,Santa Marta,Alimentos,174124.87,,5.5,pse,2020/08/23,11-05-2022,Pendiente,25.0,Centro
2529,Carlos González,usuario2529empresa.co,3156167005,51,M,Santa Marta,Hogar,164020.84,1713729.8,1.1,TARJETA CREDITO,2024-10-29,2024/03/29,Cancelado,1.0,Norte
2530,Juan Rivera,usuario2530@hotmail.com,3152707209,,FEMENINO,Pereira,Ropa,44895.91,2602830.95,4.3,efectivo,29/11/2023,31/08/2020,Inactivo,26.0,Sur
2531,Carlos Pérez,usuario2531@gmail.com,3109456305,62,FEMENINO,Santa Marta,Tecnología,524564.24,1876713.72,,tarjeta débito,18/03/2021,05-09-2024,Cancelado,38.0,
2532,Pedro Ramírez,usuario2532@yahoo.com,3009854763,44,Masculino,Bogotá,Hogar,573037.8,,2.9,Tarjeta Débito,06-23-2024,2024/10/08,inactivo,36.0,Norte
2533,Ana Pérez,usuario2533@hotmail.com,3157659380,27,F,Cali,Deportes,111370.46,3905789.79,6.6,PSE,,13/01/2023,ACTIVO,16.0,Centro
2534,Juan Sánchez,sin_email,3106981524,55,Male,Cali,Ropa,8521.14,,6.4,TARJETA CREDITO,2022-05-16,2020/11/17,Activo,34.0,Sur
2535,Andrés Pérez,sin_email,3113402483,72,FEMENINO,  Cartagena  ,deportes,652582.53,5033812.5,9.4,Nequi,2020-01-04,2023-07-08,activo,31.0,Centro
2536,Ana García,usuario2536@empresa.co,3105575916,54,F,Pereira,Ropa,244633.21,1764841.21,3.9,Efectivo,2021/04/04,,activo,38.0,Sur
2537,Natalia Pérez,usuario2537@empresa.co,3117240308,35,MASCULINO,Barranquilla,Tecnología,275603.48,5392097.1,8.3,PSE,18 Apr 2023,03-08-2022,ACTIVO,16.0,Sur
2538,Diana Ramírez,usuario2538@gmail.com,3015871380,43,,Cartagena,ROPA,670285.15,903006.35,3.0,Efectivo,30/03/2023,08-01-2023,pendiente,1.0,Occidente
2539,Miguel González,usuario2539@empresa.co,3123283222,44,Femenino,Manizales,Alimentos,151974.62,2898393.36,9.2,TARJETA CREDITO,10-21-2020,26 Nov 2021,ACTIVO,19.0,Occidente
2540,María López,usuario2540@hotmail.com,3206305964,53,m,barranquilla,HOGAR,670142.81,2153605.25,4.9,tarjeta débito,12 Dec 2022,2021/10/01,ACTIVO,7.0,Norte
2541,Laura Flores,usuario2541@empresa.co,3205249682,41,f,Medellín,HOGAR,178094.86,3003166.5,8.9,efectivo,2024/01/02,2020/10/30,Pendiente,8.0,Centro
2542,Pedro Martínez,usuario2542@gmail.com,3113231294,48,,  Cartagena  ,Deportes,362150.62,2655358.38,1.8,Efectivo,29 Jan 2022,2024-06-05,Pendiente,40.0,Norte
2543,Andrés Sánchez,sin_email,3101728874,37,FEMENINO,Cartagena,Deportes,22066.42,2822281.21,5.4,,2020/04/17,06 Nov 2021,ACTIVO,49.0,Occidente
2544,Paola García,usuario2544@empresa.co,3007433432,67,Male,BOGOTA,HOGAR,205965.64,4220610.85,6.4,,03 Aug 2020,09/05/2024,inactivo,21.0,Sur
2545,Diana Gómez,usuario2545@outlook.com,,65,m,Medellín,Hogar,221274.55,,1.2,Tarjeta Crédito,05-17-2023,17/05/2023,Inactivo,4.0,Sur
2546,Sandra González,usuario2546@gmail.com,3119697203,73,Male,medellin,electronica,54583.07,4169641.31,100.0,,23-02-2020,16 May 2023,Activo,45.0,Oriente
2547,Paola Pérez,usuario2547@empresa.co,3128320871,65,Femenino,Medellín,alimentos,23741.49,2279182.99,7.9,tarjeta débito,29 Jul 2023,04-21-2023,pendiente,19.0,Oriente
2548,Andrés Gómez,usuario2548@empresa.co,3118264310,68,Female,BOGOTA,electronica,182833.42,3409281.08,4.2,efectivo,17/01/2022,24 Apr 2023,pendiente,7.0,Occidente
2549,Sergio Sánchez,usuario2549@empresa.co,3123965641,28,Female,Barranquilla,Hogar,42325.69,,2.6,efectivo,,09/12/2022,Pendiente,46.0,
2550,Miguel Rodríguez,usuario2550@empresa.co,,50,FEMENINO,Pereira,Ropa,203265.78,3389697.28,6.4,efectivo,29-11-2023,30-08-2022,activo,15.0,
2551,Natalia Rodríguez,usuario2551@hotmail.com,3117740584,39,m,Barranquilla,Deportes,139915.81,1058886.01,9.9,Nequi,2021-11-11,23-10-2021,inactivo,11.0,Oriente
2552,Luis Pérez,usuario2552@yahoo.com,3116728028,57,F,Medellín,HOGAR,16638.5,3461106.19,,,27/07/2022,28/08/2023,activo,44.0,Sur
2553,Paola García,usuario2553@empresa.co,3108429326,63,Femenino,BOGOTA,Electrónica,338586.63,1230244.91,2.1,Efectivo,06-11-2023,15 Apr 2024,Inactivo,17.0,Norte
2554,Miguel Martínez,usuario2554@empresa.co,3104896107,999,f,Manizales,HOGAR,351409.3,3969647.49,1.3,Nequi,2023-03-11,06/11/2022,activo,34.0,Centro
2555,Sergio González,usuario2555@yahoo.com,3154178256,18,Femenino,Manizales,Ropa,234563.52,,8.6,tarjeta débito,11/12/2020,10 Feb 2020,pendiente,48.0,Norte
2556,Juan Sánchez,,3118458938,70,F,Pereira,Electrónica,837553.29,2466093.02,5.5,TARJETA CREDITO,25-06-2023,23/01/2021,activo,27.0,Norte
2557,Luis Martínez,usuario2557@empresa.co,3007715454,56,Masculino,Cali,Alimentos,343572.11,4184101.31,8.0,TARJETA CREDITO,2023/02/24,2020/12/19,pendiente,24.0,
2558,Andrés Flores,usuario2558@outlook.com,3104402904,22,Femenino,  Cartagena  ,ROPA,131639.19,2892134.2,1.1,PSE,2024-06-18,2020-07-30,Pendiente,24.0,
2559,Juan López,usuario2559@empresa.co,3014810085,41,,barranquilla,Alimentos,210901.58,3658757.71,4.8,,2024-10-12,2023-03-09,inactivo,12.0,Norte
2560,Ana Pérez,usuario2560@gmail.com,3127673860,20,m,Pereira,Hogar,17106.69,4241326.33,1.4,Efectivo,14-05-2020,16 Dec 2024,Activo,9.0,
2561,Diana Flores,usuario2561@empresa.co,3122365963,43,MASCULINO,Bogotá,Tecnología,877216.71,3140549.14,6.8,efectivo,2024/07/29,11-05-2024,Pendiente,32.0,Norte
2562,Andrés Flores,usuario2562@gmail.com,3154371097,51,,Medellín,Hogar,129800.29,1619409.61,6.6,TARJETA CREDITO,27/03/2020,28-02-2021,Pendiente,24.0,
2563,Diana González,usuario2563@yahoo.com,3158833833,56,Female,  Cartagena  ,Hogar,229043.0,3565515.53,5.4,efectivo,13 Jan 2022,30 Oct 2022,Activo,40.0,Centro
2564,Sergio Torres,usuario2564@yahoo.com,3205189877,0,Masculino,Santa Marta,Alimentos,359203.89,798252.35,1.0,Tarjeta Débito,04-08-2020,2024/02/04,Inactivo,2.0,Norte
2565,Juan Pérez,usuario2565@hotmail.com,3113199725,46,Female,Barranquilla,deportes,,3996536.0,2.7,,09-02-2024,16 Jan 2020,Cancelado,11.0,Centro
2566,Sandra González,usuario2566@empresa.co,3004634936,,FEMENINO,Bucaramanga,ROPA,11663.13,1791039.17,4.1,efectivo,10-22-2024,06-10-2022,pendiente,11.0,Sur
2567,Laura Martínez,usuario2567@outlook.com,000,69,Male,CALI,Ropa,30239.45,-1000.0,0.0,Tarjeta Débito,24/03/2021,,Activo,48.0,Sur
2568,Diana Ramírez,,3113393785,30,Femenino,Manizales,deportes,447237.86,4502829.79,4.1,TARJETA CREDITO,08 Aug 2023,15-01-2021,Pendiente,40.0,Oriente
2569,Luis Pérez,usuario2569@empresa.co,3112214656,,FEMENINO,CALI,Hogar,,2167521.83,7.1,PSE,,,pendiente,30.0,Occidente
2570,Juan Torres,,3209796781,51,M,Santa Marta,Electrónica,10140.94,4423819.09,1.6,efectivo,23-09-2024,14 Oct 2021,pendiente,33.0,Occidente
2571,Miguel Torres,usuario2571@hotmail.com,3108985604,57,F,Cartagena,Electrónica,84494.77,3066413.51,4.2,,26 Feb 2021,2021/12/15,ACTIVO,18.0,Norte
2572,Diana Rivera,usuario2572@outlook.com,3156638010,20,Masculino,Medellín,Alimentos,275284.65,3714385.31,1.0,Efectivo,12-27-2020,2023/03/06,inactivo,43.0,
2573,Luis López,usuario2573@yahoo.com,3151869099,59,m,CALI,Electrónica,,3835423.45,10.0,Nequi,22 Jun 2020,13 Nov 2021,Inactivo,26.0,
2574,Luis Ramírez,usuario2574@hotmail.com,3106798732,,FEMENINO,barranquilla,alimentos,208599.3,1326427.6,2.3,PSE,02-25-2021,22/04/2020,Activo,18.0,Centro
2575,Laura Ramírez,usuario2575@yahoo.com,3015590046,35,F,Manizales,deportes,51701.53,0.0,,Nequi,06-10-2022,17/01/2020,Pendiente,21.0,Norte
2576,,,no tiene,40,M,Bogotá,Electrónica,77967.62,4639233.52,4.1,Tarjeta Débito,2023-12-16,22-03-2023,inactivo,49.0,Oriente
2577,Juan Martínez,usuario2577@yahoo.com,3116029347,43,F,medellin,ROPA,70830.14,4092356.58,3.0,Efectivo,2024/03/30,,ACTIVO,23.0,Centro
2578,Ana López,usuario2578@empresa.co,3154037644,51,M,barranquilla,Deportes,38346.9,3632379.07,1.7,tarjeta débito,06 Mar 2020,29-05-2020,pendiente,18.0,Centro
2579,Sergio Gómez,usuario2579@hotmail.com,3126439470,,Femenino,Santa Marta,alimentos,7483.74,6626260.63,6.6,efectivo,10-29-2021,2020/02/23,Pendiente,37.0,Sur
2580,Sandra Pérez,usuario2580@hotmail.com,,23,Male,Manizales,Hogar,130418.82,2082419.92,8.0,tarjeta débito,09-19-2021,2024/02/22,Activo,18.0,Norte
2581,Andrés Rivera,usuario2581@empresa.co,3113612428,64,Femenino,Bogotá,deportes,86100.73,1565457.41,3.6,tarjeta débito,01-26-2020,17-04-2020,activo,25.0,Norte
2582,Juan Rodríguez,usuario2582@yahoo.com,3007664903,55,,Medellín,electronica,285374.38,1257582.91,5.0,TARJETA CREDITO,2020-06-30,03-08-2022,Pendiente,34.0,Oriente
2583,Paola Torres,usuario2583@outlook.com,3205458383,70,Femenino,Cartagena,HOGAR,91954.07,4176611.13,3.2,TARJETA CREDITO,10-04-2022,2023/07/23,Pendiente,48.0,Occidente
2584,Miguel Pérez,usuario2584@empresa.co,3006712816,56,Femenino,Bucaramanga,Electrónica,6165854.0,3192157.31,,Tarjeta Crédito,2021/05/23,05-01-2023,pendiente,41.0,Occidente
2585,Miguel Pérez,usuario2585@empresa.co,3004752908,47,F,Bogotá,Electrónica,130119.03,1095273.92,6.5,PSE,2023-11-14,06-03-2020,Activo,27.0,Sur
2586,Sandra González,usuario2586@gmail.com,3003081341,54,F,barranquilla,HOGAR,481290.28,4194631.98,4.2,Efectivo,2024/09/02,03 May 2024,Cancelado,28.0,Oriente
2587,Jorge Gómez,usuario2587@hotmail.com,3157867523,,Masculino,Pereira,Tecnología,45036.25,5029064.62,7.3,PSE,2022/10/12,2021-12-26,Inactivo,43.0,Norte
2588,Diana Sánchez,usuario2588@empresa.co,,50,Female,barranquilla,Ropa,58595.7,99999999.0,1.7,Efectivo,2020/06/30,07-02-2023,pendiente,43.0,
2589,Ana Torres,usuario2589@yahoo.com,3151727835,22,FEMENINO,  Cartagena  ,alimentos,260001.86,3718195.96,5.5,TARJETA CREDITO,2020-02-09,2020-02-25,pendiente,15.0,Sur
2590,Laura Martínez,usuario2590@yahoo.com,3119528580,39,Female,Bucaramanga,Deportes,395778.22,99999999.0,7.4,Efectivo,21/06/2022,06-03-2022,Inactivo,25.0,
2591,,usuario2591@outlook.com,3152057220,69,FEMENINO,Santa Marta,Deportes,87835.09,4742641.33,4.1,Tarjeta Crédito,11 Nov 2024,11-12-2023,activo,10.0,Occidente
2592,Natalia López,usuario2592@hotmail.com,3014895114,34,,  Cartagena  ,Ropa,376489.87,3795535.21,6.8,,03/05/2021,03 Mar 2022,Inactivo,47.0,Oriente
2593,Paola López,usuario2593@hotmail.com,3153959043,70,m,Bogotá,Ropa,,6051915.56,1.6,efectivo,16/09/2023,2022/07/08,Cancelado,7.0,Oriente
2594,Laura Martínez,usuario2594@hotmail.com,3154980289,34,m,Cartagena,alimentos,376976.68,3713252.6,,TARJETA CREDITO,24/11/2024,25 Mar 2021,ACTIVO,27.0,
2595,Laura Rodríguez,usuario2595@yahoo.com,3119701071,42,f,Pereira,Electrónica,121888.66,4846424.85,6.0,tarjeta débito,2023-03-05,03/10/2022,inactivo,50.0,Centro
